"Org Name","EIN","Current FY Start","Current FY End","Ruling Year","Form Year","Form Type","Address Line 1","Address Line 2","City","State","County",Zip,"Org Phone Number","Web Address","IRS Subsection","Subject Area 1","Subject Area 2","Subject Area 3","NTEE Code","NAICS Code","SIC Code1","SIC Code2","Audit Required?","Has filed 990T?","Paid Preparer Firm Name","Link to GS Profile Page","Link to most recent Form 990","Total Assets","Cash & Equivalent","Investments Securities","Net Assets","Temporarily Restricted Net Assets","Permanently Restricted Net Assets","Unrestricted Net Assets","Total Revenue","Gross Receipts","Investment Income","Total Contributions","Government Grants","Special Events","Sales","Program Services Revenue","Total Liabilities","Loans and Notes","Tax-Exempt Bond Liabilities","Total Expenses","Total Program Expenses","Total Administrative Expenses","Total Fundraising Expenses","Accounting Fees","Advertising Expenses","Information Technology Expenses","Insurance Expenses","Interest Expenses","Investment Management Fees","Legal Fees","Pension Plan Contributions   Employee Benefits","Printing and Publications","Professional Fundraising Expenses","Principal Officer","Org Leader","Primary Contact Name","Primary Contact Title","Primary Contact Email","Number of Employees"
"Railway Preservation Corp","11-2959436","","","1997","","","PO Box 245301","","Brooklyn","NY","Kings",="11224","","","501(c)(3) Public Charity","Historic preservation","","","A82 (Historical Societies, Historic Preservation)","712120","8412","","","","","http://www.guidestar.org/profile/11-2959436","http://www.guidestar.org/FinDocuments/1997/112/959/1997-112959436-1-Z.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ceiba Productions, Inc.","11-2960023","","","1994","","","533 11th St","","Brooklyn","NY","Kings",="11215","","","501(c)(3) Public Charity","Communication media","","","A30 (Media, Communications Organizations)","51","","","","","","http://www.guidestar.org/profile/11-2960023","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Tilapia International Foundation","11-2960500","","","1990","","","14 Saint James Pl","","Lynbrook","NY","Nassau",="11563","","","501(c)(3) Public Charity","Foundations","","","T20 (Private Grantmaking Foundations)","813211","6732","","","","","http://www.guidestar.org/profile/11-2960500","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Congregation Tifereth Israel Inc","11-2960653","","","1989","","","1537 56th St","","Brooklyn","NY","Kings",="11219","","","501(c)(3) Public Charity","Judaism","","","X30 (Jewish)","813110","8661","","","","","http://www.guidestar.org/profile/11-2960653","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Faith Dynamics Center Inc C/O Stephen Re Andrews","11-2961193","","","1994","","","753 Flatbush Ave Fl 2","","Brooklyn","NY","Kings",="11226","","","501(c)(3) Public Charity","Religion","","","X11 (Single Organization Support)","813219","8399","","","","","http://www.guidestar.org/profile/11-2961193","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"People Day Care Inc","11-2961579","","","1993","","","121 Riverdale Ave","","Brooklyn","NY","Kings",="11212","","","501(c)(3) Public Charity","Child care","","","P33 (Child Day Care)","624410","8351","","","","","http://www.guidestar.org/profile/11-2961579","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Prem Bhakti Mandir Inc","11-2961601","","","1992","","","9247 172nd St","","Jamaica","NY","Queens",="11433","","","501(c)(3) Public Charity","Religion","","","X99 (Religion Related, Spiritual Development N.E.C.)","813110","8661","","","","","http://www.guidestar.org/profile/11-2961601","http://www.guidestar.org/FinDocuments/2007/112/961/2007-112961601-0474e661-9.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Families Together Housing Development Fund Corporation","11-2961918","","","1946","","","191 Joralemon St Fl 2","","Brooklyn","NY","Kings",="11201","","","501(c)(3) Public Charity","Housing development","","","L20 (Housing Development, Construction, Management)","624229","8322","","","","","http://www.guidestar.org/profile/11-2961918","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Congregation Zichron Beila Inc","11-2962357","","","1989","","","182 Hewes St","","Brooklyn","NY","Kings",="11211","","","501(c)(3) Public Charity","Christianity","","","X20 (Christian)","813110","8661","","","","","http://www.guidestar.org/profile/11-2962357","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Knights of Columbus","11-2963016","","","1940","","","7421 13th Ave","","Brooklyn","NY","Kings",="11228","","","501(c)(8) (Fraternal Beneficiary Societies)","Business and industry","","","Y41 (Fraternal Beneficiary Societies)","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2963016","http://www.guidestar.org/FinDocuments/2007/112/963/2007-112963016-041b67bb-9O.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Unity Church of Our Lord Jesus Christ","11-2963036","","","1990","","","PO Box 126","","Middle Island","NY","Suffolk",="11953","","","501(c)(3) Public Charity","Protestantism","","","X21 (Protestant)","813110","8661","","","","","http://www.guidestar.org/profile/11-2963036","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Lions Club of St James Inc","11-2963119","","","1940","","","PO Box 142","","Saint James","NY","Suffolk",="11780","","","501(c)(4) (Civic Leagues and Social Welfare Organizations)","Community service","","","S80 (Community Service Clubs (Kiwanis, Lions, Jaycees, etc.))","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2963119","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Latin American Pentecostal Church of God Moria Inc","11-2963529","","","1994","","","10601 Martense Ave","","Corona","NY","Queens",="11368","","","501(c)(3) Public Charity","Protestantism","","","X21 (Protestant)","813110","8661","","","","","http://www.guidestar.org/profile/11-2963529","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTA New York Congress","11-2963782","2017-07-01","2018-06-30","1985","2017","990EZ","50 Dogwood Dr","","Smithtown","NY","Suffolk",="11787","631-382-4255","www.smithtowndepta.ch2v.com","501(c)(3) Public Charity","Parent-teacher involvement","","","B94 (Parent Teacher Group)","813410","8641","8699","","","P Bradley & Associates LLC","http://www.guidestar.org/profile/11-2963782","http://www.guidestar.org/FinDocuments/2019/112/963/2019-112963782-11632e67-Z.pdf","$52,566","$52,566","","$52,566","","","","$84,315","$108,704","$0","$2,350","","$66,116","$0","$15,849","","","","$44,908","","","","","","","","","","","","$915","","","","","","",""
"Martin J Knorr Caregivers Center Inc","11-2964563","","","1990","","","7248 Cooper Ave","","Glendale","NY","Queens",="11385","","","501(c)(3) Public Charity","Human services","","","P03 (Professional Societies, Associations)","813920","8621","","","","","http://www.guidestar.org/profile/11-2964563","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ahavas Israel Foundation","11-2964977","2018-01-01","2018-12-31","1994","2018","990EZ","866 Eastern Pkwy Apt 5a","","Brooklyn","NY","Kings",="11213","","","501(c)(3) Public Charity","Business promotion","","","S41 (Promotion of Business (Chambers of Commerce))","813910","8611","8699","","","ABRAHAM D GREISMAN CPA","http://www.guidestar.org/profile/11-2964977","http://www.guidestar.org/FinDocuments/2018/112/964/2018-112964977-17139415-Z.pdf","$19,472","$19,472","","$19,472","","","","$63,802","$63,802","","$63,802","","$0","$0","","","","","$44,330","","","","","","","","","","","","","","","","","","",""
"Northwell Healthcare Inc","11-2965586","2018-01-01","2018-12-31","1994","2018","990","972 Brush Hollow Rd","","Westbury","NY","Nassau",="11590","516-321-6058","WWW.NORTHWELL.EDU","501(c)(3) Public Charity","Health","","","E21 (Community Health Systems)","622110","8062","8069","N","Y","","http://www.guidestar.org/profile/11-2965586","http://www.guidestar.org/FinDocuments/2018/112/965/2018-112965586-17114197-9.pdf","$2,557,524,622","$246,116,938","$843,799,457","-$532,844,550","$3,259,326","-$68","-$536,103,808","$1,587,832,266","$2,011,333,926","$786,336","$0","","$0","$0","$1,567,111,748","$3,090,369,172","$172,673,644","$0","$1,425,792,372","$1,165,303,464","$260,488,908","$0","$3,587,869","$24,991,486","$0","$2,986,568","$75,745,513","$0","$12,631,441","$60,595,155","","$0","MICHAEL J DOWLING","","","","","7813"
"Jewish Professionals Institute- Beth David Inc","11-2965622","2018-01-01","2018-12-31","1994","2018","990EZ","40 Rudomin 1638 E 21st St","","Brooklyn","NY","Kings",="11210","718-382-5610","","501(c)(3) Public Charity","Judaism","","","X30 (Jewish)","813110","8661","","","","Armt Frago & Assod, Inc","http://www.guidestar.org/profile/11-2965622","http://www.guidestar.org/FinDocuments/2018/112/965/2018-112965622-17082054-Z.pdf","$437","$437","","$437","","","","$5,000","$5,000","","$5,000","","","","","","","","$4,980","","","","","","","","","","","","","","","","","","",""
"Zichron Shloma Refuah Fund Inc","11-2965829","2010-01-01","2010-12-31","1991","2010","990","1319 51st St","","Brooklyn","NY","Kings",="11219","718-438-9355","WWW.ZSRF.ORG","501(c)(3) Public Charity","Health","","","E80 (Health (General and Financing))","524114","6321","6324","N","","Y GUTWEIN & CD DIER CPAS","http://www.guidestar.org/profile/11-2965829","http://www.guidestar.org/FinDocuments/2010/112/965/2010-112965829-079acd6d-9.pdf","$5,536","$5,536","","$5,536","","","$5,536","$328,328","$579,274","$95","$119,908","","$208,325","","","$0","$0","","$491,241","$373,564","$13,900","$103,777","$3,000","$68,070","$9,209","","","","","","","","RACHEL ZEIGLER","","","","","0"
"Merkaz Hatora Yehudei Iran","11-2966042","","","1990","","","587 5th Ave","","New York","NY","New York",="10017","","","501(c)(3) Public Charity","Judaism","","","X30 (Jewish)","813110","8661","","","","","http://www.guidestar.org/profile/11-2966042","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Sheryl Amy and Friends Inc","11-2966162","","","1993","","","12 Lucille Dr","","South Setauket","NY","Suffolk",="11720","","","501(c)(3) Public Charity","Mental health care","","","F80 (Mental Health Association, Multipurpose)","813920","8621","","","","","http://www.guidestar.org/profile/11-2966162","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Friends of the Shelter Island Public Library Society Inc","11-2966651","2018-01-01","2018-12-31","1989","2018","990EZ","PO Box 2016","","Shelter Island","NY","Suffolk",="11964","631-749-0405","N/A","501(c)(3) Public Charity","Education","","","B11 (Single Organization Support)","813219","8399","","","N","Leonard I Palevsky & Co CPA PC","http://www.guidestar.org/profile/11-2966651","http://www.guidestar.org/FinDocuments/2018/112/966/2018-112966651-17069073-Z.pdf","$430,053","$430,053","","$430,053","","","","$48,988","$152,752","$33,584","$4,135","","","","$15,581","","","","$46,582","","","","","","","","","","","","","","","","","","",""
"Gladiator Fund","11-2966671","2018-07-01","2019-06-30","1997","2018","990EZ","PO Box 100","","New Hyde Park","NY","Nassau",="11040","516-352-7602","www.gladiatorfund.org","501(c)(3) Public Charity","Foundations","","","T22 (Private Independent Foundations)","813211","6732","","","N","RICHARDS VISSICCHIO DOUGLASS CPAS PLLC","http://www.guidestar.org/profile/11-2966671","http://www.guidestar.org/FinDocuments/2019/112/966/2019-112966671-16993557-Z.pdf","$32,496","$32,496","","$32,496","","","","$41,351","$67,285","$154","$41,197","","","","","","","","$46,370","","","","","","","","","","","","$162","","","","","","",""
"Ideadance Inc","11-2966911","","","1989","","","14 Shotgun Ln","","Levittown","NY","Nassau",="11756","","","501(c)(3) Public Charity","Arts and culture","","","A99 (Other Art, Culture, Humanities Organizations/Services N.E.C.)","71","","","","","","http://www.guidestar.org/profile/11-2966911","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Hands On Sign Interpreted Performances Inc","11-2969718","2018-07-01","2019-06-30","1993","2018","990","15900 Riverside Dr W","","New York","NY","New York",="10032","212-740-3087","www.handson.org","501(c)(3) Public Charity","Special population support","","","P80 (Services to Promote the Independence of Specific Populations)","624120","8322","","N","","ANTHONY G PIRRO CPA PC","http://www.guidestar.org/profile/11-2969718","http://www.guidestar.org/FinDocuments/2019/112/969/2019-112969718-17119361-9.pdf","$18,535","$16,987","$740","$15,519","","","","$116,474","$116,474","$331","$116,143","$13,017","","","","$3,016","$0","","$108,957","$63,685","$45,272","$0","$1,400","","","","$47","","","","","","Beth Prevor","","","","","0"
"Festa Madonna Della Scala Inc","11-2970001","","","1990","","","2 Bridle Ln","","Glen Cove","NY","Nassau",="11542","","","501(c)(3) Private Nonoperating Foundation","Catholicism","","","X22 (Roman Catholic)","813110","8661","","","","","http://www.guidestar.org/profile/11-2970001","http://www.guidestar.org/FinDocuments/2012/112/970/2012-112970001-08fc4adf-F.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTA New York Congress","11-2970213","","","1954","","","98 Ann Dr","","Syosset","NY","Nassau",="11791","","","501(c)(3) Public Charity","Parent-teacher involvement","","","B94 (Parent Teacher Group)","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2970213","http://www.guidestar.org/FinDocuments/2006/112/970/2006-112970213-02791527-Z.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"PTA New York Congress","11-2970223","","","1970","","","1 Club Ln","","Hauppauge","NY","Suffolk",="11788","","","501(c)(3) Public Charity","Parent-teacher involvement","","","B94 (Parent Teacher Group)","813410","8641","8699","","","","http://www.guidestar.org/profile/11-2970223","http://www.guidestar.org/FinDocuments/2011/112/970/2011-112970223-07cd0bcb-Z.pdf","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Ellwood Gun Club Inc","11-2970557","","","1990","","","20 Salem Ridge Dr","","Huntington","NY","Suffolk",="11743","","","501(c)(7) (Social and Recreation Clubs)","Fishing and hunting","","","N61 (Fishing and Hunting Clubs)","713990","7911","7993","","","","http://www.guidestar.org/profile/11-2970557","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"Congregation Ohr Sholom Zlochov","11-2970626","","","1989","","","531 Flushing Ave # Ave5","","Brooklyn","NY","Kings",="11205","","","501(c)(3) Public Charity","Christianity","","","X20 (Christian)","813110","8661","","","","","http://www.guidestar.org/profile/11-2970626","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
