Org Name,EIN,Current FY Start,Current FY End,Ruling Year,Form Year,Form Type,Address Line 1,Address Line 2,City,State,County,Zip,Org Phone Number,Web Address,IRS Subsection,Subject Area 1,Subject Area 2,Subject Area 3,NTEE Code,NAICS Code,SIC Code1,SIC Code2,Audit Required?,Has filed 990T?,Paid Preparer Firm Name,Link to GS Profile Page,Link to most recent Form 990,Total Assets,Cash & Equivalent,Investments Securities,Net Assets,Temporarily Restricted Net Assets,Permanently Restricted Net Assets,Unrestricted Net Assets,Total Revenue,Gross Receipts,Investment Income,Total Contributions,Government Grants,Special Events,Sales,Program Services Revenue,Total Liabilities,Loans and Notes,Tax-Exempt Bond Liabilities,Total Expenses,Total Program Expenses,Total Administrative Expenses,Total Fundraising Expenses,Accounting Fees,Advertising Expenses,Information Technology Expenses,Insurance Expenses,Interest Expenses,Investment Management Fees,Legal Fees,Pension Plan Contributions   Employee Benefits,Printing and Publications,Professional Fundraising Expenses,Principal Officer,Org Leader,Primary Contact Name,Primary Contact Title,Primary Contact Email,Number of Employees
10-4 God Inc,82-1907122,,,2018,,,10004 Liana Ln,,Raleigh,NC,Wake,27613,,,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/82-1907122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Club of Lamar County,82-2066972,,,2018,,,2910 Clarksville St,,Paris,TX,Lamar,75460,,,501(c)(3) Public Charity,Philanthropy,,,T50 (Philanthropy / Charity / Voluntarism Promotion (General)),813219,8399,,,,,http://www.guidestar.org/profile/82-2066972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035 Osage Inc,82-2110750,1/1/2018,12/31/2018,2017,2018,990,PO Box 40305,,Denver,CO,Denver,80204,720-932-3000,N/A,501(c)(3) Public Charity,Shelter and residential care,,,L11 (Single Organization Support),813219,8399,,N,,PLANTE & MORAN PLLC,http://www.guidestar.org/profile/82-2110750,http://www.guidestar.org/FinDocuments/2018/822/110/2018-822110750-10a36fff-9.pdf,"$39,696,053 ","$12,761,936 ",$921 ,"$5,892,388 ",,,"$5,892,388 ",$0 ,$0 ,,,,,,,"$33,803,665 ","$29,698,000 ",,"$198,000 ",$0 ,"$198,000 ",$0 ,,,,,,,,,,,NICHOLE FORD,,,,,0
100 Day Peace Movement Inc,82-2230259,1/1/2019,12/31/2019,2018,2019,990EZ,1525 Pleasant Rd,,Bradenton,FL,Manatee,34207,941-727-1615,N/A,501(c)(3) Public Charity,Arms control,,,"Q41 (Arms Control, Peace Organizations)",813319,8399,8641,,,James M La MannaCPA PA,http://www.guidestar.org/profile/82-2230259,http://www.guidestar.org/FinDocuments/2018/822/230/2018-822230259-10a50be9-Z.pdf,$35 ,$35 ,,$35 ,,,,$972 ,$972 ,,$972 ,,,,,,,,$953 ,,,,,,,,,,,,,,,,,,,
101 Prep,82-2309215,1/1/2018,12/31/2018,2018,2018,990EZ,2801 Race St,,Fort Worth,TX,Tarrant,76111,817-631-0003,WWW.101PREP.ORG,501(c)(3) Public Charity,Economics for youth,,,"O53 (Business, Youth Development)",813410,8641,8699,,N,,http://www.guidestar.org/profile/82-2309215,http://www.guidestar.org/FinDocuments/2018/822/309/2018-822309215-10dd04bb-Z.pdf,$0 ,$0 ,,$0 ,,,,$0 ,,$0 ,$0 ,,$0 ,$0 ,$0 ,$0 ,,,$32 ,,,,,,,,,,,,$32 ,,,,,,,
1 On Every Officer Inc,82-2403545,1/1/2018,12/31/2018,2018,2018,990EZ,10049 Norwich Ave,,Mission Hills,CA,Los Angeles,91345,818-808-5233,,501(c)(3) Public Charity,Public safety,,,I01 (Alliance/Advocacy Organizations),813319,8399,8641,,,BALDWIN HILLS TAX SERVICE,http://www.guidestar.org/profile/82-2403545,http://www.guidestar.org/FinDocuments/2018/822/403/2018-822403545-10ef073d-Z.pdf,$150 ,$150 ,,$150 ,,,,$692 ,$692 ,,$30 ,,,,$662 ,,,,"$3,049 ",,,,,,,,,,,,,,,,,,,
10-40 Project,82-2487474,,,2017,,,62 SWEET BAY TRL,,PETAL,MS,Forrest,39465,,,501(c)(3) Public Charity,Human services,,,P20 (Human Service Organizations),624190,8322,,,,,http://www.guidestar.org/profile/82-2487474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1014 Inc,82-2491142,1/1/2019,12/31/2019,2018,2019,990,205 E 42nd St,,New York,NY,New York,10017,339-214-8848,N/A,501(c)(3) Public Charity,Arts and culture,,,"A20 (Arts, Cultural Organizations - Multipurpose)",71,,,N,,SKODY SCOT & CO CPAS PC,http://www.guidestar.org/profile/82-2491142,http://www.guidestar.org/FinDocuments/2018/822/491/2018-822491142-10862f66-9.pdf,"$16,570 ","$3,832 ",,"$4,030 ",,,"$4,030 ","$596,958 ","$596,958 ",,"$596,958 ",,,,,"$12,540 ",$0 ,,"$601,715 ","$379,213 ","$222,502 ",$0 ,"$4,375 ",,,"$1,367 ",,,"$18,596 ",,,,KATJA WIESBROCK DONOVAN,,,,,3
100 Men Who Care in Clark County,82-2512880,1/1/2018,12/31/2018,2018,2018,990EZ,7801 NE Greenwood Dr,,Vancouver,WA,Clark,98662,503-704-3695,www.100mencc.com,501(c)(3) Public Charity,Human services,,,P12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/82-2512880,http://www.guidestar.org/FinDocuments/2018/822/512/2018-822512880-10ee9d38-Z.pdf,"$7,558 ","$7,558 ",,"$7,558 ",,,,"$69,400 ",,,"$69,400 ",,,,,$0 ,,,"$65,497 ",,,,,,,,,,,,,,,,,,,
101 Suns Project,82-2722371,,,2018,,,549 Griffith Ave,,Las Vegas,NV,Clark,89104,(702) 810-0943,,501(c)(3) Public Charity,Arts education,,,A25 (Arts Education/Schools),611610,7911,8299,,,,http://www.guidestar.org/profile/82-2722371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wm Randy Mendre ,Lynn Mendre ,,lynn@101sunsproject.org,
100 Black Men South Suburbs of Chicago,82-2765566,,,2017,,,PO Box 766,,Orland Park,IL,Cook,60462,,,501(c)(3) Public Charity,Human services,,,P20 (Human Service Organizations),624190,8322,,,,,http://www.guidestar.org/profile/82-2765566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Up,82-2830824,,,2017,,,2 Winding Woods Way,,Freehold,NJ,Monmouth,07728,,,501(c)(3) Public Charity,Human services,,,P20 (Human Service Organizations),624190,8322,,,,,http://www.guidestar.org/profile/82-2830824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1040Itsez,82-2935294,1/1/2018,12/31/2018,2017,2018,990PF,4205 W Burbank Blvd,,Burbank,CA,Los Angeles,91505,,,501(c)(3) Private Nonoperating Foundation,Public finance,,,"W22 (Public Finance, Taxation, Monetary Policy)",813410,8641,8699,,,,http://www.guidestar.org/profile/82-2935294,http://www.guidestar.org/FinDocuments/2018/822/935/2018-822935294-17145516-F.pdf,$0 ,,,$0 ,,,,$0 ,$1 ,$0 ,$0 ,,,,,$0 ,,,$0 ,,,,,,,,,,,,,,,,,,,
1000 Generations Foundation,82-2946529,1/1/2017,12/31/2017,2017,2017,990EZ,PO Box 1712,,Gold Beach,OR,Curry,97444,,,501(c)(3) Public Charity,Public affairs,,,"W99 (Public, Society Benefit - Multipurpose and Other N.E.C.)",813410,8641,8699,,,,http://www.guidestar.org/profile/82-2946529,http://www.guidestar.org/FinDocuments/2017/822/946/2017-822946529-0f576ae8-Z.pdf,$765 ,$605 ,,$605 ,,,,$930 ,,,$930 ,,,,,,,,$325 ,,,,,,,,,,,,,,,,,,,
1 Happy Tribe International,82-2976624,,,2017,,,8303 Hayden Cove Dr,,Tomball,TX,Harris,77375,,,501(c)(3) Public Charity,Mental health counseling,,,F60 (Counseling Support Groups),621498,8093,,,,,http://www.guidestar.org/profile/82-2976624,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1017 Project,82-3027333,,,2019,,,PO Box 19,,Powell Butte,OR,Crook,97753,(541) 419-0019,www.1017project.com,501(c)(3) Public Charity,Community health care,Food banks,,"K31 (Food Banks, Food Pantries)",624210,8322,,,,,http://www.guidestar.org/profile/82-3027333,http://www.guidestar.org/FinDocuments/2018/823/027/2018-823027333-115d8a0e-9.pdf,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jordan Weaver ,Holly McLane ,Administrator,administrator@the1017project.com,
1000 Hearts of Kindness Inc,82-3047912,,,2018,,,5915 Trammell Rd Apt H4,,Morrow,GA,Clayton,30260,,,501(c)(3) Public Charity,Youth organizing,,,O50 (Youth Development Programs),813410,8641,8699,,,,http://www.guidestar.org/profile/82-3047912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 One Community,82-3066718,,,2018,,,201 Reno Ave,,Memphis,TN,Shelby,38107,,,501(c)(3) Public Charity,Youth organizing,,,O50 (Youth Development Programs),813410,8641,8699,,,,http://www.guidestar.org/profile/82-3066718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1003 Paths To Wellness Inc,82-3103965,,,2017,,,1003 Hollinger St,,Park Rapids,MN,Hubbard,56470,,,501(c)(3) Public Charity,Public health,,,E70 (Public Health Program),621999,8099,,,,,http://www.guidestar.org/profile/82-3103965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 in 68 Foundation,82-3119994,1/1/2018,12/31/2018,2017,2018,990PF,3712 Barrington Bridge Pl,,Henrico,VA,Henrico,23233,804-385-0050,https://www.onein68foundation.org/,501(c)(3) Private Nonoperating Foundation,Diseases and conditions,,,G01 (Alliance/Advocacy Organizations),813319,8399,8641,,,,http://www.guidestar.org/profile/82-3119994,http://www.guidestar.org/FinDocuments/2018/823/119/2018-823119994-10bd3187-F.pdf,"$1,773 ",,,"$1,773 ",,,,"$2,755 ","$2,755 ",$0 ,$250 ,,,,,$0 ,,,$982 ,,,,,,,,,,,,,,,Hallie Hovey-Murray ,Hallie Hovey-Murray ,President/Executive Director ,halliehoveymurray@gmail.com,
10 Horse Art Center,82-3155752,,,2017,,,67 Black Creek Rd,,Highland,NY,Ulster,12528,,,501(c)(3) Public Charity,Arts and culture,,,"A20 (Arts, Cultural Organizations - Multipurpose)",71,,,,,,http://www.guidestar.org/profile/82-3155752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Percent AZ Education Opportunity Inc,82-3170519,,,2018,,,PO Box 73127,,Phoenix,AZ,Maricopa,85050,,,501(c)(3) Public Charity,Education,,,"B82 (Scholarships, Student Financial Aid, Awards)",813410,8641,8699,,,,http://www.guidestar.org/profile/82-3170519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000 Trails for A Cause - A Not for Profit Corporation,82-3182619,,,2017,,,5082 E Hampden Ave Ste 201,,Denver,CO,Denver,80222,,,501(c)(3) Public Charity,Winter sports,,,N68 (Winter Sports (Snow and Ice)),713990,7911,7993,,,,http://www.guidestar.org/profile/82-3182619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Armenia Dream,82-3249560,,,2018,,,28 Woodmyre Ln,,Enola,PA,Cumberland,17025,,,501(c)(3) Public Charity,International development,,,"Q30 (International Development, Relief Services)",813311,8399,,,,,http://www.guidestar.org/profile/82-3249560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Freedom for All,82-3270255,,,2018,,,237 McClellan St,,Bronx,NY,Bronx,10456,,,501(c)(3) Public Charity,Community improvement,,,"S20 (Community, Neighborhood Development, Improvement)",813410,8641,8699,,,,http://www.guidestar.org/profile/82-3270255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Million Guitars,82-3323753,1/1/2018,12/31/2018,2018,2018,990EZ,603 Greenwich St,,New York,NY,New York,10014,212-767-9638,onemillionguitars.org,501(c)(3) Public Charity,Music,,,A68 (Music),711130,7929,,,N,REGEN BENZ & MACKENZIE CPAS PC,http://www.guidestar.org/profile/82-3323753,http://www.guidestar.org/FinDocuments/2018/823/323/2018-823323753-17049963-Z.pdf,"$5,587 ","$5,587 ",,"$5,587 ",,,,"$102,590 ","$102,590 ",,"$102,590 ",,,,,,,,"$97,003 ",,,,,,,,,,,,,,,,,,,
1026 Foundation Corporation,82-3378707,1/1/2018,12/31/2018,2017,2018,990EZ,14541 181st St,,Springfield Gardens,NY,Queens,11413,917-837-9119,www.thel026.org,501(c)(3) Public Charity,Ethnic and racial minority rights,,,R22 (Minority Rights),813311,8399,,,N,,http://www.guidestar.org/profile/82-3378707,http://www.guidestar.org/FinDocuments/2018/823/378/2018-823378707-10d71f7d-Z.pdf,$279 ,$279 ,,$279 ,,,,$730 ,,$0 ,$730 ,,$0 ,$0 ,$0 ,$0 ,,,$451 ,,,,,,,,,,,,$0 ,,,,,,,
1 Ghana Project,82-3648374,,,2018,,,11210 4th St Apt 3221,,Rancho Cucamonga,CA,San Bernardino,91730,,,501(c)(3) Public Charity,Arts and culture,,,"A20 (Arts, Cultural Organizations - Multipurpose)",71,,,,,,http://www.guidestar.org/profile/82-3648374,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000 Men Empowerment Group,82-3673370,,,2018,,,PO Box 672414,,Houston,TX,Harris,77267,(281) 545-7500,1000menempowermentgroup.com,501(c)(3) Public Charity,Christianity,Youth organizing,Vocational rehabilitation,J30 (Vocational Rehabilitation (includes Job Training and Employment for Disabled and Elderly)),623990,8361,,,,,http://www.guidestar.org/profile/82-3673370,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Monica Johnson ,,mjohhnson_1000@yahoo.com,
10400Blip Inc,82-3718967,,,2018,,,10400 S San Pedro St,,Los Angeles,CA,Los Angeles,90003,,,501(c)(3) Public Charity,Retirement housing,,,L22 (Senior Citizens' Housing/Retirement Communities),623312,8361,,,,,http://www.guidestar.org/profile/82-3718967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Horse at A Time Draft Horse Rescue Inc,82-3848202,1/1/2019,12/31/2019,2018,2019,990EZ,326 Popham Ln,,Corvallis,MT,Ravalli,59828,(406) 493-4978,www.1horseatatime.com,501(c)(3) Public Charity,Animal welfare,,,D20 (Animal Protection and Welfare (includes Humane Societies and SPCAs)),813312,8399,8699,,,JUNKERMIERCLARKCAMPANELLASTEVENS PC,http://www.guidestar.org/profile/82-3848202,,"$14,673 ","$1,477 ",,"$4,378 ",,,,"$100,758 ","$101,758 ",,"$84,527 ",,,$82 ,"$14,800 ","$10,295 ",,,"$97,365 ",,,,,,,,,,,,$98 ,,,Mrs. Jasmin Shinn ,Mrs. Jasmin Shinn ,President/Founder,drafthorserescue@outlook.com,
10 For 7 Positive Peer Groups,82-4010646,,,2018,,,2760 N Hartung Ave,,Milwaukee,WI,Milwaukee,53210,,,501(c)(3) Private Nonoperating Foundation,Elementary and secondary education,,,"B20 (Elementary, Secondary Ed)",611110,8211,,,,,http://www.guidestar.org/profile/82-4010646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 People Project Inc,82-4047133,,,2020,,,3450 Pinewalk Dr N,,Margate,FL,Broward,33063,,,501(c)(3) Public Charity,Human services,,,P99 (Human Services - Multipurpose and Other N.E.C.),624190,8322,,,,,http://www.guidestar.org/profile/82-4047133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Black Women Columbus,82-4189393,,,2019,,,PO Box 746,,Brice,OH,Franklin,43109,,,501(c)(3) Public Charity,Cultural awareness,,,"A23 (Cultural, Ethnic Awareness)",71,,,,,,http://www.guidestar.org/profile/82-4189393,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 Ways NFP,82-4211136,,,2018,,,2200 Deer Springs Trl,,Belleville,IL,Saint Clair,62221,,,501(c)(3) Public Charity,Personal services,,,P50 (Personal Social Services),624190,8322,,,,,http://www.guidestar.org/profile/82-4211136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Route 4 Change Inc,82-4343519,,,2018,,,1126 Otto Graham Ln,,Zion,IL,Lake,60099,,,501(c)(3) Public Charity,Youth organizing,,,O50 (Youth Development Programs),813410,8641,8699,,,,http://www.guidestar.org/profile/82-4343519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Starfish,82-4468207,,,2018,,,PO Box 9441,,Moscow,ID,Latah,83843,,https://www.1starfish.org/,501(c)(3) Public Charity,Disaster relief,,,Q33 (International Relief),813311,8399,,,,,http://www.guidestar.org/profile/82-4468207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nancy Maxeiner ,Nancy Maxeiner ,,teamlagonave@1starfish.org,
10-Sec,82-4496207,2/1/2018,12/31/2018,2019,2018,990PF,2153 Dougs Way,,Heiskell,TN,Knox,37754,865-243-5912,,501(c)(3) Private Nonoperating Foundation,Science,,,"U03 (Professional Societies, Associations)",813920,8621,,,,,http://www.guidestar.org/profile/82-4496207,http://www.guidestar.org/FinDocuments/2018/824/496/2018-824496207-17072671-F.pdf,$0 ,$0 ,$0 ,$0 ,,,,$547 ,$546 ,$0 ,$0 ,,,,,$0 ,,,$285 ,,,,$0 ,,,,$0 ,,$0 ,$0 ,$99 ,,,,,,,
100 Young Kings & Queens Inc,82-4528274,,,2018,,,PO Box 1671,,Griffin,GA,Spalding,30224,,,501(c)(3) Public Charity,Civics for youth,,,"O54 (Citizenship Programs, Youth Development)",813410,8641,8699,,,,http://www.guidestar.org/profile/82-4528274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1000 Steps Fellows Inc,82-4598461,2/22/2018,12/31/2018,2018,2018,990PF,42 Tiffany Pl Apt 5a,,Brooklyn,NY,Kings,11231,347-596-9670,,501(c)(3) Private Operating Foundation,Foundations,,,T20 (Private Grantmaking Foundations),813211,6732,,,,,http://www.guidestar.org/profile/82-4598461,http://www.guidestar.org/FinDocuments/2018/824/598/2018-824598461-10b4fe77-F.pdf,"$5,400 ","$5,400 ",,($50),,,,"$28,133 ","$30,000 ",$0 ,,,,,,"$5,450 ",,,"$28,183 ",,,,,,,,,,"$15,209 ",,$223 ,,,,,,,
10 Pin Youth Scholarship Program,82-4629296,,,2018,,,PO Box 417,,New London,MN,Kandiyohi,56273,,,501(c)(3) Public Charity,Youth development,,,O99 (Other Youth Development N.E.C.),624110,8322,,,,,http://www.guidestar.org/profile/82-4629296,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
00 Movement Inc,82-4704419,,,2018,,,713 Crooked Oak Dr,,Pensacola,FL,Escambia,32514,(850) 316-1013,Www.00movement.org,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/82-4704419,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mr John Wright Melton ,Mr. John Melton ,President,Johnmelton28@gmail.com,
1 Plastic Life,82-4751909,2/15/2018,12/31/2018,2018,2018,990EZ,4300 STILLWELL AVE,,LOS ANGELES,CA,Los Angeles,90032,(323) 500-5302,https://1plasticlife.org/,501(c)(3) Public Charity,Recycling,Job training,,C27 (Recycling),813312,8399,8699,,,TAX CHIEF MULTISERVICES,http://www.guidestar.org/profile/82-4751909,http://www.guidestar.org/FinDocuments/2018/824/751/2018-824751909-1132f739-Z.pdf,"$4,361 ","$1,630 ",,"$4,349 ",,,,"$3,801 ","$3,801 ",,"$3,801 ",,,,,$12 ,,,"$1,203 ",,,,,,,,,,,,$128 ,,,Armando Ochoa ,Armando Ochoa ,Ceo,1plasticlife@gmail.com,
100Prayers,82-4930766,1/1/2018,12/31/2018,2018,2018,990PF,1024 N Utah St Apt 326,,Arlington,VA,Arlington,22201,571-814-8393,,501(c)(3) Private Nonoperating Foundation,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/82-4930766,http://www.guidestar.org/FinDocuments/2018/824/930/2018-824930766-10b58928-F.pdf,$0 ,$0 ,,$0 ,,,,$562 ,$561 ,,$0 ,,,,,$0 ,,,$0 ,,,,,,,,,,,,,,,,,,,
10 Chefs Inc,82-4993802,1/1/2019,12/31/2019,2019,2019,990,PO Box 110984,,Anchorage,AK,Anchorage,99511,907-952-1885,https://www.10chefsforcauses.org/,501(c)(3) Public Charity,Philanthropy,,,T12 (Fund Raising and/or Fund Distribution),813219,8399,,N,,,http://www.guidestar.org/profile/82-4993802,,"$9,456 ","$9,456 ",,"$9,456 ",,,"$9,456 ","$299,719 ","$569,438 ",,"$299,719 ",$0 ,$0 ,,$0 ,$0 ,$0 ,,"$295,363 ","$251,600 ","$4,102 ","$39,661 ",$385 ,$659 ,$945 ,,,,$250 ,,,,Gillian Brinnand-Nannestad,,,,,0
100 Black Men of Akron Inc,82-5078135,,,2018,,,220 S Balch St,,Akron,OH,Summit,44302,,,501(c)(3) Public Charity,Youth organizing,,,O50 (Youth Development Programs),813410,8641,8699,,,,http://www.guidestar.org/profile/82-5078135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
101 Rescue Club Ltd,82-5137075,,,2020,,,PO Box 712,,Westhampton Beach,NY,Suffolk,11978,,,501(c)(19) (Post or Organizations of War Veterans),Special population support,,,W30 (Military/Veterans' Organizations),813410,8641,8699,,,,http://www.guidestar.org/profile/82-5137075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1 Step Further Community Center, Inc.",82-5319562,1/1/2019,12/31/2019,2019,2019,990EZ,225 Matlage Way Unit 3156,,Sugar Land,TX,Fort Bend,77487,(702) 846-9271,https://1stepfurthercommunitycenterinc.yolasite.com,501(c)(3) Public Charity,Community improvement,Family services,,P40 (Family Services),624190,8322,,,,,http://www.guidestar.org/profile/82-5319562,http://www.guidestar.org/FinDocuments/2018/825/319/2018-825319562-113bd832-Z.pdf,$938 ,$938 ,,$938 ,,,,$938 ,$938 ,$0 ,$938 ,,$0 ,$0 ,$0 ,$0 ,,,$0 ,,,,,,,,,,,,$0 ,,,"Larrietta Mack 1 Step Further Community Center, Inc.",Mrs. Larrietta Mack ,President/Founder,onestepfurthercc@yahoo.com,
100 Club of Lake & Porter Counties Inc,82-5329312,,,2018,,,200 W 84th Dr Ste C,,Merrillville,IN,Lake,46410,,,501(c)(3) Public Charity,Victim aid,,,P62 (Victims' Services),624190,8322,,,,,http://www.guidestar.org/profile/82-5329312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1-1 Foundation,82-5352913,,,2018,,,1012 Old Ware Rd,,Wetumpka,AL,Elmore,36093,(251) 217-9110,,501(c)(3) Public Charity,Education,Mental health care,Christianity,B03 (Professional Societies & Associations),813920,8621,,,,,http://www.guidestar.org/profile/82-5352913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,John Gallups ,John Gallups ,President,one2onefoundation@yahoo.com,
1 Passion Corp,83-0682097,,,2019,,,4851 W Hillsboro Blvd Ste A2,,Coconut Creek,FL,Broward,33073,,,501(c)(3) Public Charity,Christianity,,,X20 (Christian),813110,8661,,,,,http://www.guidestar.org/profile/83-0682097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100Th of the 19Th,83-0784286,,,2018,,,13510 E Mount Vernon Rd,,Wichita,KS,Sedgwick,67230,,,501(c)(3) Public Charity,Commemorations,,,A84 (Commemorative Events),712120,8412,,,,,http://www.guidestar.org/profile/83-0784286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Coaches Pay-It-Forward Institute,83-0797494,,,2020,,,PO Box 9735,,Rancho Santa Fe,CA,San Diego,92067,,,501(c)(3) Public Charity,Public safety,,,B99 (Education N.E.C.),611,,,,,,http://www.guidestar.org/profile/83-0797494,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 Way Truth Inc,83-0819998,,,2018,,,9167 Colmart St,,Spring Hill,FL,Hernando,34608,,,501(c)(3) Public Charity,Community improvement,,,"S20 (Community, Neighborhood Development, Improvement)",813410,8641,8699,,,,http://www.guidestar.org/profile/83-0819998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06 Legacy,83-0881316,,,2019,,,950 W University Dr Ste 300,,Rochester,MI,Oakland,48307,,,501(c)(4) (Civic Leagues and Social Welfare Organizations),Domesticated animals,,,D01 (Alliance/Advocacy Organizations),813319,8399,8641,,,,http://www.guidestar.org/profile/83-0881316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1 More 24 Inc,83-0882164,,,2018,,,1652 W Lindberg St,,Springfield,MO,Greene,65807,,,501(c)(3) Public Charity,Substance abuse treatment,,,"F22 (Alcohol, Drug Abuse (Treatment Only))",623220,8361,,,,,http://www.guidestar.org/profile/83-0882164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100X Harvest Inc,83-0923216,1/1/2018,12/31/2018,2019,2018,990,777 Post Oak Blvd Ste 255,,Houston,TX,Harris,77056,972-379-9435,,501(c)(3) Public Charity,Religion,,,X12 (Fund Raising and/or Fund Distribution),813219,8399,,,,PAUL L PEVETO CPA,http://www.guidestar.org/profile/83-0923216,http://www.guidestar.org/FinDocuments/2018/830/923/2018-830923216-16990832-9.pdf,"$8,980 ","$8,980 ",,"($2,078)",,,"($2,078)","$66,384 ","$66,384 ",,"$66,384 ",,,,,"$11,058 ","$7,133 ",,"$68,462 ",$0 ,$0 ,"$68,462 ",,"$2,330 ",$145 ,,,,"$6,570 ",,,,TIMOTHY J DOSCH,,,,,0
1000 Orphans,83-1106389,,,2018,,,981 W Arrow Hwy Ste 221,,San Dimas,CA,Los Angeles,91773,,1000orphans.org,501(c)(3) Public Charity,Animal welfare,,,D20 (Animal Protection and Welfare (includes Humane Societies and SPCAs)),813312,8399,8699,,,,http://www.guidestar.org/profile/83-1106389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100 Plus Heartbeats for Patches Inc,83-1148780,1/1/2018,12/31/2018,2018,2018,990,6850 SW 119th St,,Pinecrest,FL,Miami-Dade,33156,305-495-4833,N/A,501(c)(3) Public Charity,Youth development,,,O12 (Fund Raising and/or Fund Distribution),813219,8399,,N,,Steven S Sapp CPA,http://www.guidestar.org/profile/83-1148780,http://www.guidestar.org/FinDocuments/2018/831/148/2018-831148780-17027083-9.pdf,"$8,313 ","$8,313 ",,"$6,719 ",,,"$6,719 ","$73,219 ","$73,219 ",,"$73,219 ",,,,,"$1,594 ",$0 ,,"$66,500 ","$22,837 ",$0 ,"$43,663 ",,$20 ,,,,,,,,,Jennifer Resnick,,,,,0
1 Corinthians 13 3 Foundation Inc,83-1168465,,,2019,,,4320 VINE ST STE 80 # 125,,HAYS,KS,Ellis,67601,,,501(c)(3) Private Nonoperating Foundation,Religion,,,X12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/83-1168465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100Words,83-1333587,,,2018,,,PO Box 16154,,Sugar Land,TX,Fort Bend,77496,,,501(c)(3) Public Charity,Human rights,,,R12 (Fund Raising and/or Fund Distribution),813219,8399,,,,,http://www.guidestar.org/profile/83-1333587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
